total_timesteps,n_updates,ep_len_mean,ep_reward_mean_agt1,ep_reward_mean_agt2,Environment Depth,ball_collision_agt1,ball_collision_agt2,no_side_agt1,no_side_agt2
108126208.0,26398.0,1226.3,-1.43,-1.04,24.0,16.46,16.06,19.82,20.47
108130304.0,26399.0,1215.21,-1.58,-1.2,24.0,16.19,16.03,19.87,20.94
108134400.0,26400.0,1213.99,-1.5,-1.21,24.0,16.01,16.0,20.08,20.66
108138496.0,26401.0,1210.9,-1.49,-1.28,24.0,16.09,16.14,20.79,21.76
108142592.0,26402.0,1196.33,-1.56,-1.36,24.0,16.06,15.93,19.51,21.75
108146688.0,26403.0,1196.75,-1.49,-1.35,24.0,16.07,15.98,20.59,21.55
108150784.0,26404.0,1190.7,-1.56,-1.39,24.0,16.09,16.11,22.15,21.42
108154880.0,26405.0,1197.09,-1.61,-1.19,24.0,16.15,16.17,21.71,20.76
108158976.0,26406.0,1204.21,-1.65,-1.12,24.0,16.24,16.34,21.03,20.78
108163072.0,26407.0,1196.65,-1.76,-1.15,24.0,16.32,16.41,20.92,19.86
108167168.0,26408.0,1190.61,-1.78,-1.28,24.0,16.39,16.26,22.01,19.43
108171264.0,26409.0,1183.52,-1.85,-1.29,24.0,16.31,16.37,22.94,19.2
108175360.0,26410.0,1190.91,-1.96,-1.19,24.0,16.46,16.51,22.98,18.69
108179456.0,26411.0,1197.73,-1.94,-1.1,24.0,16.59,16.8,23.27,18.52
108183552.0,26412.0,1189.77,-1.95,-1.19,24.0,16.45,16.74,23.46,18.47
108187648.0,26413.0,1208.69,-1.86,-1.19,24.0,16.64,17.07,22.95,18.17
108191744.0,26414.0,1205.67,-1.86,-1.22,24.0,16.56,17.13,22.48,18.25
108195840.0,26415.0,1213.98,-1.9,-1.18,24.0,16.54,16.99,22.7,18.21
108199936.0,26416.0,1234.67,-1.93,-1.13,24.0,16.87,17.46,22.03,18.37
108204032.0,26417.0,1226.31,-1.84,-1.04,24.0,16.42,17.41,21.44,18.4
108208128.0,26418.0,1215.4,-1.99,-1.09,24.0,16.07,17.22,20.92,19.54
108212224.0,26419.0,1226.47,-2.03,-1.02,24.0,16.06,17.71,20.8,20.41
108216320.0,26420.0,1215.41,-2.08,-0.98,24.0,15.84,17.79,20.34,21.18
108220416.0,26421.0,1210.94,-2.12,-1.05,24.0,15.76,17.76,19.38,21.16
108224512.0,26422.0,1214.3,-2.04,-1.11,24.0,15.84,18.43,18.73,22.47
108228608.0,26423.0,1198.69,-1.98,-1.26,24.0,15.57,18.34,17.67,21.87
108232704.0,26424.0,1190.36,-1.87,-1.14,24.0,15.53,18.47,15.69,22.28
108236800.0,26425.0,1194.72,-1.8,-1.16,24.0,15.42,18.46,15.07,22.42
108240896.0,26426.0,1206.28,-1.75,-1.21,24.0,15.41,18.73,15.83,22.42
108244992.0,26427.0,1197.13,-1.67,-1.21,24.0,15.3,18.66,15.72,22.23
108249088.0,26428.0,1212.79,-1.57,-1.21,24.0,15.36,18.96,15.9,22.51
108253184.0,26429.0,1221.0,-1.44,-1.13,24.0,15.46,19.06,15.78,22.19
108257280.0,26430.0,1205.54,-1.65,-1.11,24.0,15.39,18.74,15.11,21.27
108261376.0,26431.0,1198.14,-1.59,-1.17,24.0,15.31,18.65,14.11,20.52
108265472.0,26432.0,1200.63,-1.64,-1.08,24.0,15.35,18.79,12.61,20.54
108269568.0,26433.0,1201.57,-1.74,-1.11,24.0,15.25,18.67,10.31,21.08
108273664.0,26434.0,1196.99,-1.71,-1.07,24.0,14.86,18.58,10.23,21.04
108277760.0,26435.0,1192.14,-1.74,-1.18,24.0,14.81,18.41,10.3,20.95
108281856.0,26436.0,1195.04,-1.67,-1.19,24.0,14.99,18.53,10.66,21.46
108285952.0,26437.0,1192.81,-1.53,-1.22,24.0,14.89,18.44,10.15,21.53
108290048.0,26438.0,1207.58,-1.33,-1.0,24.0,14.93,18.53,8.86,22.42
108294144.0,26439.0,1210.63,-1.33,-0.93,24.0,14.78,18.47,9.01,21.51
108298240.0,26440.0,1211.94,-1.23,-1.01,24.0,14.75,18.32,9.41,21.7
108302336.0,26441.0,1186.47,-1.31,-1.05,24.0,14.12,18.15,9.08,21.51
108306432.0,26442.0,1187.86,-1.15,-0.93,24.0,14.05,18.05,9.27,21.46
108310528.0,26443.0,1175.65,-1.18,-0.96,24.0,13.86,17.98,9.96,21.8
108314624.0,26444.0,1170.03,-1.08,-1.06,24.0,13.98,18.11,10.13,21.72
108318720.0,26445.0,1173.81,-0.99,-1.05,24.0,14.03,17.9,10.28,21.81
108322816.0,26446.0,1174.11,-0.99,-1.09,24.0,14.01,17.86,10.57,21.12
108326912.0,26447.0,1165.96,-0.94,-1.15,24.0,14.07,17.52,11.17,20.12
108331008.0,26448.0,1168.4,-0.87,-1.19,24.0,13.97,17.28,11.37,19.66
108335104.0,26449.0,1163.28,-0.7,-1.24,24.0,13.83,16.96,11.44,18.87
108339200.0,26450.0,1148.57,-0.74,-1.27,24.0,13.75,16.24,11.94,18.03
108343296.0,26451.0,1149.88,-0.74,-1.32,24.0,13.76,16.21,11.77,17.48
108347392.0,26452.0,1160.68,-0.83,-1.35,24.0,14.0,16.27,11.43,16.76
108351488.0,26453.0,1137.89,-0.91,-1.35,24.0,13.77,16.01,10.98,15.06
108355584.0,26454.0,1116.62,-0.98,-1.38,24.0,13.42,15.6,10.01,14.59
108359680.0,26455.0,1125.81,-1.08,-1.33,24.0,13.64,15.68,9.82,14.24
108363776.0,26456.0,1123.63,-1.25,-1.27,24.0,13.66,15.57,10.04,14.47
108367872.0,26457.0,1133.35,-1.15,-1.34,24.0,13.64,15.94,10.68,14.28
108371968.0,26458.0,1125.44,-1.17,-1.41,24.0,13.58,15.87,10.64,13.96
108376064.0,26459.0,1117.28,-1.19,-1.44,24.0,13.32,15.67,10.48,14.22
108380160.0,26460.0,1115.38,-1.24,-1.42,24.0,13.34,15.82,10.52,14.24
108384256.0,26461.0,1102.88,-1.27,-1.41,24.0,13.33,15.78,9.97,14.55
108388352.0,26462.0,1090.77,-1.32,-1.43,24.0,13.02,15.52,9.73,14.52
108392448.0,26463.0,1084.73,-1.37,-1.63,24.0,12.9,15.48,9.83,14.13
108396544.0,26464.0,1082.88,-1.45,-1.7,24.0,12.88,15.54,9.99,13.48
108400640.0,26465.0,1075.35,-1.6,-1.82,24.0,12.9,15.46,9.77,13.54
108404736.0,26466.0,1069.56,-1.74,-1.9,24.0,12.83,15.62,10.11,13.46
108408832.0,26467.0,1073.8,-1.76,-1.91,24.0,13.11,15.62,10.18,14.25
108412928.0,26468.0,1072.49,-1.91,-1.93,24.0,13.11,15.53,9.99,14.49
108417024.0,26469.0,1082.35,-2.01,-1.84,24.0,13.39,15.75,9.64,14.98
108421120.0,26470.0,1084.74,-2.1,-1.89,24.0,13.47,15.55,8.86,15.67
108425216.0,26471.0,1098.42,-2.08,-1.87,24.0,13.67,15.93,8.75,15.79
108429312.0,26472.0,1092.17,-2.22,-1.88,24.0,13.59,16.04,8.6,15.58
108433408.0,26473.0,1101.77,-2.1,-1.86,24.0,13.77,16.25,8.46,15.79
108437504.0,26474.0,1105.56,-2.26,-1.75,24.0,13.85,16.46,7.94,16.78
108441600.0,26475.0,1110.88,-2.27,-1.78,24.0,13.89,16.88,8.16,17.28
108445696.0,26476.0,1128.79,-2.2,-1.65,24.0,14.17,17.43,7.87,17.1
108449792.0,26477.0,1142.86,-2.3,-1.65,24.0,14.19,17.76,7.74,18.17
108453888.0,26478.0,1133.92,-2.51,-1.62,24.0,14.09,17.82,7.22,18.98
108457984.0,26479.0,1143.84,-2.54,-1.54,24.0,14.07,18.2,7.36,19.88
108462080.0,26480.0,1146.29,-2.49,-1.72,24.0,13.92,18.38,7.26,20.96
108466176.0,26481.0,1163.03,-2.57,-1.53,24.0,14.16,18.78,7.56,22.75
108470272.0,26482.0,1164.65,-2.68,-1.59,24.0,14.28,19.06,8.14,22.86
108474368.0,26483.0,1165.89,-2.6,-1.55,24.0,14.34,18.94,7.95,23.46
108478464.0,26484.0,1160.65,-2.59,-1.67,24.0,14.31,18.96,7.57,23.49
108482560.0,26485.0,1181.96,-2.53,-1.53,24.0,14.46,19.26,7.19,23.73
108486656.0,26486.0,1173.19,-2.58,-1.6,24.0,14.32,19.2,6.93,23.8
108490752.0,26487.0,1179.13,-2.54,-1.6,24.0,14.43,19.56,6.59,23.84
108494848.0,26488.0,1187.31,-2.41,-1.57,24.0,14.67,19.62,6.62,23.65
108498944.0,26489.0,1186.44,-2.31,-1.66,24.0,14.71,19.63,6.74,23.45
108503040.0,26490.0,1202.52,-2.25,-1.84,24.0,14.93,19.91,6.8,25.77
108507136.0,26491.0,1215.81,-2.18,-1.82,24.0,14.99,20.14,7.4,26.14
108511232.0,26492.0,1229.67,-2.06,-1.83,24.0,15.15,20.47,7.42,26.81
108515328.0,26493.0,1251.74,-2.11,-1.69,24.0,15.49,20.82,7.53,29.02
108519424.0,26494.0,1253.01,-2.05,-1.54,24.0,15.38,20.91,7.44,29.73
108523520.0,26495.0,1264.97,-1.95,-1.49,24.0,15.6,21.23,7.89,30.07
108527616.0,26496.0,1275.17,-1.87,-1.51,24.0,15.9,21.57,8.27,30.57
108531712.0,26497.0,1288.7,-1.8,-1.5,24.0,16.22,21.66,7.99,32.53
108535808.0,26498.0,1289.24,-1.77,-1.55,24.0,16.29,22.01,7.96,32.67
108539904.0,26499.0,1294.16,-1.67,-1.56,24.0,16.53,22.49,8.45,33.13
108544000.0,26500.0,1289.58,-1.55,-1.55,24.0,16.5,22.41,8.78,32.76
108548096.0,26501.0,1294.36,-1.44,-1.48,24.0,16.32,22.27,9.47,31.58
108552192.0,26502.0,1262.84,-1.49,-1.5,24.0,15.91,21.52,9.16,31.21
108556288.0,26503.0,1284.28,-1.36,-1.46,24.0,16.17,21.92,10.25,31.42
108560384.0,26504.0,1285.26,-1.45,-1.37,24.0,16.25,21.75,10.22,31.04
108564480.0,26505.0,1285.36,-1.29,-1.36,24.0,16.07,21.47,10.64,30.48
108568576.0,26506.0,1288.71,-1.18,-1.31,24.0,16.25,21.12,10.72,29.87
108572672.0,26507.0,1272.35,-1.41,-1.26,24.0,16.25,20.7,11.12,28.83
108576768.0,26508.0,1271.35,-1.35,-1.3,24.0,16.42,20.5,11.64,28.56
108580864.0,26509.0,1283.87,-1.26,-1.22,24.0,16.62,20.61,11.54,28.09
108584960.0,26510.0,1287.25,-1.27,-1.23,24.0,16.58,20.56,11.64,28.48
108589056.0,26511.0,1283.41,-1.33,-1.15,24.0,16.98,20.17,12.73,27.19
108593152.0,26512.0,1285.35,-1.2,-1.25,24.0,17.01,20.16,12.81,25.42
108597248.0,26513.0,1293.35,-0.99,-1.28,24.0,16.93,20.16,12.76,25.22
108601344.0,26514.0,1300.24,-0.97,-1.32,24.0,16.95,20.28,12.86,24.88
108605440.0,26515.0,1301.18,-1.01,-1.37,24.0,16.92,20.14,13.01,24.2
108609536.0,26516.0,1311.66,-1.01,-1.2,24.0,16.96,20.24,13.26,24.39
108613632.0,26517.0,1307.38,-1.04,-1.12,24.0,17.09,20.15,13.31,24.07
108617728.0,26518.0,1320.33,-0.9,-1.16,24.0,17.52,20.32,13.5,23.87
108621824.0,26519.0,1309.35,-0.97,-1.19,24.0,17.35,20.16,13.68,24.5
108625920.0,26520.0,1319.64,-1.01,-1.19,24.0,17.53,20.28,14.19,24.81
108630016.0,26521.0,1322.73,-0.95,-1.18,24.0,17.46,20.52,14.6,25.13
108634112.0,26522.0,1320.51,-0.81,-1.05,24.0,17.39,20.65,14.87,23.23
108638208.0,26523.0,1313.85,-0.88,-1.04,24.0,17.43,20.47,15.43,22.29
108642304.0,26524.0,1299.41,-0.8,-0.96,24.0,17.34,20.21,16.55,21.19
108646400.0,26525.0,1285.32,-0.96,-1.06,24.0,17.27,20.07,16.77,19.92
108650496.0,26526.0,1279.14,-0.91,-1.12,24.0,17.16,19.83,16.26,18.79
108654592.0,26527.0,1272.35,-1.01,-1.12,24.0,17.25,19.7,16.31,18.92
108658688.0,26528.0,1258.61,-0.96,-1.13,24.0,16.96,19.66,17.24,16.23
108662784.0,26529.0,1268.75,-1.07,-0.92,24.0,17.14,19.44,19.43,15.6
108666880.0,26530.0,1278.16,-1.11,-0.7,24.0,16.97,19.08,19.73,14.46
108670976.0,26531.0,1275.63,-1.29,-0.75,24.0,16.95,18.99,19.7,14.34
108675072.0,26532.0,1277.54,-1.16,-0.81,24.0,16.9,18.86,19.27,14.45
108679168.0,26533.0,1280.67,-1.21,-0.68,24.0,16.91,19.02,19.93,14.55
108683264.0,26534.0,1293.38,-1.11,-0.51,24.0,16.99,19.24,20.57,14.75
108687360.0,26535.0,1283.89,-1.27,-0.47,24.0,17.02,18.98,20.27,14.98
108691456.0,26536.0,1285.46,-1.17,-0.56,24.0,16.79,18.98,20.58,15.6
108695552.0,26537.0,1286.68,-1.29,-0.53,24.0,16.87,19.16,20.5,15.29
108699648.0,26538.0,1297.77,-1.36,-0.49,24.0,16.93,19.41,20.76,15.42
108703744.0,26539.0,1307.58,-1.33,-0.47,24.0,16.98,19.41,20.11,15.86
108707840.0,26540.0,1302.79,-1.38,-0.49,24.0,16.87,19.38,20.36,16.62
108711936.0,26541.0,1286.64,-1.38,-0.42,24.0,16.72,19.04,20.31,16.64
108716032.0,26542.0,1289.99,-1.26,-0.33,24.0,16.54,19.19,20.1,16.79
108720128.0,26543.0,1270.19,-1.45,-0.28,24.0,16.21,18.64,21.3,16.59
108724224.0,26544.0,1276.05,-1.49,-0.19,24.0,16.33,18.73,22.11,17.62
108728320.0,26545.0,1266.83,-1.58,-0.03,24.0,16.19,18.55,22.06,18.37
108732416.0,26546.0,1264.83,-1.51,-0.13,24.0,16.39,18.6,23.6,18.53
108736512.0,26547.0,1272.01,-1.51,-0.12,24.0,16.41,18.64,24.19,18.75
108740608.0,26548.0,1271.02,-1.52,-0.15,24.0,16.31,18.69,24.41,19.36
108744704.0,26549.0,1273.9,-1.64,0.05,24.0,16.22,18.6,24.69,19.12
108748800.0,26550.0,1285.61,-1.53,0.05,24.0,16.31,18.64,24.7,20.21
108752896.0,26551.0,1275.79,-1.6,0.06,24.0,16.16,18.56,24.45,20.55
108756992.0,26552.0,1285.74,-1.64,0.26,24.0,16.3,18.46,24.28,20.93
108761088.0,26553.0,1284.44,-1.86,0.23,24.0,16.5,18.39,25.64,21.47
108765184.0,26554.0,1283.59,-1.89,0.3,24.0,16.47,18.25,24.51,21.34
108769280.0,26555.0,1289.4,-1.91,0.3,24.0,16.33,18.34,24.05,20.74
108773376.0,26556.0,1294.21,-1.89,0.36,24.0,16.11,18.5,23.24,21.36
108777472.0,26557.0,1296.52,-1.9,0.35,24.0,16.13,18.19,23.17,22.21
108781568.0,26558.0,1292.43,-1.78,0.26,24.0,15.92,18.3,22.69,21.77
108785664.0,26559.0,1294.75,-1.83,0.35,24.0,15.84,18.22,21.51,22.36
108789760.0,26560.0,1290.59,-1.73,0.28,24.0,15.49,18.32,18.96,24.19
108793856.0,26561.0,1280.43,-1.65,0.06,24.0,15.38,18.31,18.49,24.45
108797952.0,26562.0,1277.25,-1.62,0.0,24.0,15.25,18.25,18.66,25.03
108802048.0,26563.0,1278.94,-1.67,-0.03,24.0,15.37,18.24,18.62,25.0
108806144.0,26564.0,1271.03,-1.74,-0.15,24.0,15.37,18.26,17.91,25.28
108810240.0,26565.0,1265.73,-1.71,-0.2,24.0,15.32,18.14,17.2,25.01
108814336.0,26566.0,1263.32,-1.69,-0.22,24.0,15.23,18.04,16.88,24.61
108818432.0,26567.0,1250.87,-1.57,-0.35,24.0,14.97,18.02,16.55,24.44
108822528.0,26568.0,1236.64,-1.5,-0.36,24.0,14.76,17.77,16.0,25.0
108826624.0,26569.0,1239.82,-1.26,-0.28,24.0,14.77,18.04,16.37,24.35
108830720.0,26570.0,1244.22,-1.23,-0.25,24.0,14.97,18.09,16.4,23.2
108834816.0,26571.0,1252.16,-1.23,-0.28,24.0,15.06,18.1,16.49,22.05
108838912.0,26572.0,1258.28,-1.24,-0.34,24.0,15.06,18.27,16.79,21.6
108843008.0,26573.0,1257.69,-1.21,-0.35,24.0,15.1,18.25,15.51,21.87
108847104.0,26574.0,1267.21,-1.13,-0.22,24.0,15.22,18.41,15.93,21.57
108851200.0,26575.0,1266.04,-1.2,-0.2,24.0,15.46,18.29,14.92,20.77
108855296.0,26576.0,1255.2,-1.26,-0.28,24.0,15.44,18.04,13.67,20.05
108859392.0,26577.0,1254.37,-1.19,-0.36,24.0,15.36,18.09,13.73,19.57
108863488.0,26578.0,1242.91,-1.28,-0.44,24.0,15.33,17.86,13.54,19.1
108867584.0,26579.0,1237.35,-1.22,-0.44,24.0,15.25,17.51,14.33,19.1
108871680.0,26580.0,1235.71,-1.34,-0.36,24.0,15.25,17.49,14.61,17.43
108875776.0,26581.0,1241.65,-1.27,-0.27,24.0,15.31,17.46,15.22,16.56
108879872.0,26582.0,1241.06,-1.24,-0.33,24.0,15.22,17.52,15.76,15.91
108883968.0,26583.0,1244.51,-1.22,-0.3,24.0,15.27,17.5,15.45,14.74
108888064.0,26584.0,1245.21,-1.19,-0.35,24.0,15.16,17.57,15.47,14.84
108892160.0,26585.0,1251.37,-1.21,-0.34,24.0,15.1,17.53,15.44,15.91
108896256.0,26586.0,1249.07,-1.39,-0.34,24.0,15.65,17.3,16.7,15.64
108900352.0,26587.0,1250.16,-1.44,-0.31,24.0,15.72,17.25,17.56,14.96
108904448.0,26588.0,1257.85,-1.45,-0.22,24.0,16.02,17.36,18.71,15.03
108908544.0,26589.0,1255.58,-1.49,-0.24,24.0,16.28,17.19,19.35,15.09
108912640.0,26590.0,1270.15,-1.41,-0.26,24.0,16.61,17.47,20.01,14.21
108916736.0,26591.0,1285.38,-1.32,-0.23,24.0,17.08,17.96,20.52,15.37
108920832.0,26592.0,1292.31,-1.35,-0.27,24.0,17.33,17.88,20.73,17.08
108924928.0,26593.0,1298.16,-1.38,-0.14,24.0,17.31,18.06,21.65,17.56
108929024.0,26594.0,1305.62,-1.35,-0.2,24.0,17.46,18.25,21.99,19.05
108933120.0,26595.0,1311.01,-1.48,-0.11,24.0,17.72,18.37,21.95,19.56
108937216.0,26596.0,1314.94,-1.47,-0.17,24.0,17.84,18.36,22.1,19.49
108941312.0,26597.0,1317.7,-1.4,-0.2,24.0,17.75,18.39,22.43,19.62
108945408.0,26598.0,1333.43,-1.3,-0.18,24.0,17.89,18.61,22.5,19.69
108949504.0,26599.0,1340.99,-1.39,-0.06,24.0,18.2,18.97,22.46,19.79
108953600.0,26600.0,1335.99,-1.43,0.1,24.0,18.34,18.8,22.72,19.7
108957696.0,26601.0,1347.45,-1.54,0.09,24.0,18.4,18.76,22.82,20.42
108961792.0,26602.0,1355.47,-1.75,-0.02,24.0,18.64,18.86,22.39,21.42
108965888.0,26603.0,1356.53,-1.77,0.03,24.0,18.6,18.94,22.23,24.22
108969984.0,26604.0,1351.38,-1.81,-0.01,24.0,18.36,19.04,21.93,24.21
108974080.0,26605.0,1360.76,-1.75,0.06,24.0,18.67,19.16,21.83,24.66
108978176.0,26606.0,1365.06,-1.81,0.01,24.0,18.88,19.09,22.22,24.74
108982272.0,26607.0,1367.18,-1.86,-0.01,24.0,19.0,19.11,21.82,24.92
108986368.0,26608.0,1365.77,-1.76,-0.08,24.0,18.74,19.17,21.16,25.72
108990464.0,26609.0,1378.84,-1.7,-0.03,24.0,18.82,19.48,21.88,26.25
108994560.0,26610.0,1362.4,-1.67,0.02,24.0,18.49,19.26,21.26,26.25
108998656.0,26611.0,1374.68,-1.69,0.08,24.0,18.74,19.55,21.32,26.34
109002752.0,26612.0,1374.99,-1.71,0.01,24.0,18.68,19.93,20.53,25.92
109006848.0,26613.0,1380.99,-1.67,0.08,24.0,18.73,20.07,20.25,26.57
109010944.0,26614.0,1371.15,-1.73,-0.04,24.0,18.68,20.09,19.64,26.64
109015040.0,26615.0,1373.79,-1.67,-0.13,24.0,18.92,19.95,18.78,26.74
109019136.0,26616.0,1361.35,-1.72,-0.25,24.0,18.78,19.91,18.47,27.2
109023232.0,26617.0,1368.1,-1.64,-0.29,24.0,19.15,20.18,18.25,26.64
109027328.0,26618.0,1368.91,-1.59,-0.31,24.0,19.34,20.12,18.25,25.67
109031424.0,26619.0,1360.26,-1.54,-0.4,24.0,19.08,20.3,17.2,26.0
109035520.0,26620.0,1355.11,-1.47,-0.3,24.0,19.01,20.43,16.29,25.97
109039616.0,26621.0,1351.48,-1.5,-0.28,24.0,18.83,20.3,15.12,26.01
109043712.0,26622.0,1337.36,-1.55,-0.41,24.0,18.42,20.1,14.86,24.91
109047808.0,26623.0,1332.79,-1.59,-0.42,24.0,18.32,19.93,14.09,24.52
109051904.0,26624.0,1338.04,-1.5,-0.29,24.0,18.11,19.7,14.11,22.23
109056000.0,26625.0,1334.53,-1.54,-0.34,24.0,18.2,19.86,14.17,21.16
109060096.0,26626.0,1340.19,-1.44,-0.22,24.0,18.2,20.14,13.6,19.58
109064192.0,26627.0,1325.9,-1.37,-0.27,24.0,17.89,20.06,13.48,18.62
109068288.0,26628.0,1329.39,-1.42,-0.31,24.0,17.78,20.08,13.36,18.34
109072384.0,26629.0,1336.47,-1.49,-0.27,24.0,17.98,20.34,13.87,18.53
109076480.0,26630.0,1325.79,-1.52,-0.24,24.0,17.82,20.37,13.88,18.98
109080576.0,26631.0,1330.94,-1.5,-0.4,24.0,17.89,20.55,14.13,20.0
109084672.0,26632.0,1342.97,-1.54,-0.35,24.0,18.08,20.64,14.48,19.73
109088768.0,26633.0,1346.81,-1.66,-0.41,24.0,18.1,20.97,14.78,19.74
109092864.0,26634.0,1348.26,-1.45,-0.43,24.0,18.23,21.14,15.75,18.74
109096960.0,26635.0,1342.6,-1.54,-0.45,24.0,18.03,21.19,16.03,17.56
109101056.0,26636.0,1335.54,-1.49,-0.53,24.0,18.08,21.22,16.03,16.57
109105152.0,26637.0,1335.45,-1.52,-0.62,24.0,18.11,21.35,15.75,17.22
109109248.0,26638.0,1342.59,-1.48,-0.65,24.0,18.21,21.56,15.83,16.98
109113344.0,26639.0,1343.63,-1.54,-0.63,24.0,18.3,21.75,15.75,16.7
109117440.0,26640.0,1335.73,-1.43,-0.79,24.0,18.13,22.02,15.53,16.06
109121536.0,26641.0,1339.41,-1.39,-0.78,24.0,18.34,22.24,15.59,15.94
109125632.0,26642.0,1358.53,-1.21,-0.68,24.0,18.3,22.65,14.96,16.31
109129728.0,26643.0,1369.15,-1.29,-0.72,24.0,18.63,22.88,15.26,16.6
109133824.0,26644.0,1370.06,-1.23,-0.74,24.0,18.54,22.84,15.02,16.25
109137920.0,26645.0,1361.43,-1.29,-0.79,24.0,18.61,22.62,14.29,16.19
109142016.0,26646.0,1363.92,-1.22,-0.68,24.0,18.63,22.44,14.33,16.03
109146112.0,26647.0,1374.97,-1.06,-0.61,24.0,18.82,22.72,14.71,16.55
109150208.0,26648.0,1386.4,-0.96,-0.57,24.0,18.92,22.9,14.83,17.06
109154304.0,26649.0,1382.06,-0.93,-0.56,24.0,18.91,22.89,14.92,18.22
109158400.0,26650.0,1390.18,-0.97,-0.52,24.0,18.96,23.14,15.57,20.73
109162496.0,26651.0,1390.69,-1.05,-0.5,24.0,18.76,23.18,15.89,21.35
109166592.0,26652.0,1396.31,-1.15,-0.53,24.0,18.88,23.33,15.99,22.59
109170688.0,26653.0,1396.95,-1.07,-0.63,24.0,18.94,23.24,16.51,21.95
109174784.0,26654.0,1401.03,-0.93,-0.6,24.0,18.92,23.18,16.66,22.15
109178880.0,26655.0,1412.81,-0.98,-0.67,24.0,19.23,23.55,17.08,22.71
109182976.0,26656.0,1420.16,-0.96,-0.59,24.0,19.26,23.72,17.88,23.33
109187072.0,26657.0,1421.09,-0.92,-0.52,24.0,19.22,23.73,17.44,24.38
109191168.0,26658.0,1410.92,-1.13,-0.57,24.0,19.28,23.85,17.34,24.52
109195264.0,26659.0,1412.35,-1.05,-0.54,24.0,19.24,23.61,17.7,25.92
109199360.0,26660.0,1424.44,-1.16,-0.56,24.0,19.63,23.81,17.55,26.34
109203456.0,26661.0,1414.26,-1.24,-0.65,24.0,19.54,23.55,17.43,26.3
109207552.0,26662.0,1407.61,-1.21,-0.69,24.0,19.52,23.51,17.74,26.63
109211648.0,26663.0,1397.33,-1.21,-0.77,24.0,19.5,23.3,17.11,26.1
109215744.0,26664.0,1389.16,-1.2,-0.83,24.0,19.47,23.29,16.84,25.77
109219840.0,26665.0,1375.64,-1.29,-0.7,24.0,19.1,22.71,16.18,24.44
109223936.0,26666.0,1353.48,-1.3,-0.72,24.0,18.9,22.02,15.45,23.98
109228032.0,26667.0,1354.62,-1.49,-0.71,24.0,18.86,22.19,15.72,23.59
109232128.0,26668.0,1350.69,-1.32,-0.67,24.0,18.72,22.11,15.71,22.58
109236224.0,26669.0,1347.46,-1.27,-0.75,24.0,18.64,21.94,15.57,22.28
109240320.0,26670.0,1343.9,-1.25,-0.65,24.0,18.66,21.75,15.88,21.34
109244416.0,26671.0,1328.34,-1.21,-0.68,24.0,18.24,21.48,15.6,21.3
109248512.0,26672.0,1322.57,-1.27,-0.73,24.0,18.32,21.2,15.42,21.3
109252608.0,26673.0,1348.76,-1.27,-0.59,24.0,18.74,21.39,16.11,21.24
109256704.0,26674.0,1348.64,-1.29,-0.65,24.0,18.86,21.29,17.18,20.89
109260800.0,26675.0,1342.11,-1.4,-0.65,24.0,18.91,21.07,19.17,20.52
109264896.0,26676.0,1347.89,-1.41,-0.68,24.0,18.96,21.07,22.07,20.26
109268992.0,26677.0,1350.81,-1.4,-0.67,24.0,19.04,21.08,22.33,20.58
109273088.0,26678.0,1360.05,-1.38,-0.66,24.0,19.07,21.37,24.29,20.63
109277184.0,26679.0,1363.01,-1.28,-0.64,24.0,19.08,21.22,25.06,20.28
109281280.0,26680.0,1368.13,-1.26,-0.88,24.0,19.19,21.6,27.11,20.19
109285376.0,26681.0,1359.39,-1.44,-0.89,24.0,19.12,21.57,26.8,19.68
109289472.0,26682.0,1352.72,-1.55,-0.96,24.0,19.01,21.47,27.41,18.61
109293568.0,26683.0,1364.55,-1.61,-0.78,24.0,19.26,21.42,26.72,17.22
109297664.0,26684.0,1371.78,-1.5,-0.76,24.0,19.26,21.62,27.73,16.51
109301760.0,26685.0,1363.81,-1.45,-0.7,24.0,19.01,21.76,28.27,15.15
109305856.0,26686.0,1370.25,-1.53,-0.63,24.0,19.21,21.8,28.65,15.24
109309952.0,26687.0,1370.51,-1.56,-0.77,24.0,19.31,21.99,28.72,15.21
109314048.0,26688.0,1379.71,-1.61,-0.77,24.0,19.2,22.25,31.51,15.12
109318144.0,26689.0,1354.33,-1.83,-0.87,24.0,19.06,21.74,31.31,13.7
109322240.0,26690.0,1356.33,-1.72,-0.99,24.0,19.18,21.79,31.9,13.31
109326336.0,26691.0,1349.82,-1.86,-1.0,24.0,19.26,21.68,32.45,12.61
109330432.0,26692.0,1350.82,-1.91,-0.94,24.0,19.25,21.78,32.45,12.28
109334528.0,26693.0,1345.48,-1.9,-0.9,24.0,18.87,21.44,33.38,12.01
109338624.0,26694.0,1343.1,-1.92,-0.92,24.0,19.1,21.38,33.63,11.94
109342720.0,26695.0,1348.11,-1.93,-1.03,24.0,19.34,21.66,33.99,12.06
109346816.0,26696.0,1354.47,-1.91,-0.92,24.0,19.57,21.42,35.03,12.02
109350912.0,26697.0,1363.4,-1.94,-0.95,24.0,19.65,21.52,35.4,12.17
109355008.0,26698.0,1360.65,-1.97,-1.1,24.0,19.77,21.72,36.69,12.4
109359104.0,26699.0,1369.69,-1.86,-1.12,24.0,19.81,22.14,37.11,12.28
